# DM            x	    dN/dx [ee]      +DHad [ee]    -DHad [ee]       +DScale [ee]        -DScale [ee]          +DcNS [ee]     -DcNS [ee]	     dN/dx [mumu]   +DHad [mumu]    -DHad [mumu]       +DScale [mumu]        -DScale [mumu]          +DcNS [mumu]     -DcNS [mumu]          dN/dx [tautau]    +DHad [tautau]    -DHad [tautau]       +DScale [tautau]        -DScale [tautau]      +DcNS [tautau]     -DcNS [tautau]       dN/dx [uu]      +DHad [uu]    -DHad [uu]       +DScale [uu]        -DScale [uu]          +DcNS [uu]     -DcNS [uu]	    dN/dx [dd]      +DHad [dd]    -DHad [dd]       +DScale [dd]        -DScale [dd]     +DcNS [dd]     -DcNS [dd]       dN/dx [ss]      +DHad [ss]    -DHad [ss]       +DScale [ss]        -DScale [ss]          +DcNS [ss]     -DcNS [ss]      dN/dx [cc]      +DHad [cc]    -DHad [cc]       +DScale [cc]        -DScale [cc]          +DcNS [cc]     -DcNS [cc]        dN/dx [bb]      +DHad [bb]    -DHad [bb]       +DScale [bb]        -DScale [bb]          +DcNS [bb]     -DcNS [bb]      dN/dx [tt]      +DHad [tt]    -DHad [tt]       +DScale [tt]        -DScale [tt]          +DcNS [tt]     -DcNS [tt]        dN/dx [gaga]      +DHad [gaga]    -DHad [gaga]       +DScale [gaga]        -DScale [gaga]          +DcNS [gaga]     -DcNS [gaga]	   dN/dx [zz]      +DHad [zz]    -DHad [zz]       +DScale [zz]        -DScale [zz]          +DcNS [zz]     -DcNS [zz]        dN/dx [ww]      +DHad [ww]    -DHad [ww]       +DScale [ww]        -DScale [ww]          +DcNS [ww]     -DcNS [ww]		dN/dx [gg]      +DHad [gg]    -DHad [gg]       +DScale [gg]        -DScale [gg]       +DcNS [gg]     -DcNS [gg]       dN/dx [hh]      +DHad [hh]    -DHad [hh]       +DScale [hh]        -DScale [hh]          +DcNS [hh]     -DcNS [hh]
130.0    0.0029854000000    0.2340700    .0000800    .0004200    .0000200    .0000100    0    0	    0.1575600    .0000100    .0002100    .0000100    .0000200    0    0	    0.2330500    .0000700    .0003000    .0000200    .0000100    0    0	    19.6140000    1.8950000    1.7690000    1.9930000    1.2130000    .1610000    .1580000	    19.6450000    1.8620000    1.7940000    2.0400000    1.2340000    .1560000    .1570000	    19.6710000    1.8870000    1.7620000    1.9760000    1.2370000    .1620000    .1570000	    20.1640000    1.9100000    1.7490000    2.0210000    1.2610000    .1600000    .1610000	    22.1730000    1.7920000    1.6910000    1.9990000    1.2540000    .1530000    .1530000	    0.0000000    0    0    0    0    0    0	    0.0198870    .0001660    .0011740    .0003990    .0002210    0    0	    20.1080000    1.8060000    1.6760000    1.6010000    .9790000    .0750000    .0790000	    17.1490000    1.6960000    1.5560000    1.4120000    .8660000    .0740000    .0740000	    37.4770000    3.4560000    3.2930000    3.0250000    1.8670000    .7420000    .7040000	    37.3850000    2.8240000    2.7240000    2.6900000    1.6300000    .2110000    .2040000
130.0    0.0033497000000    0.2356700    .0001800    .0002400    0    .0000100    0    0	    0.1561200    .0001400    .0001300    .0000100    .0000100    0    0	    0.2515500    .0002900    .0000100    .0000200    .0000100    0    0	    19.8930000    1.8430000    1.7710000    2.0170000    1.2580000    .1600000    .1590000	    19.9000000    1.8580000    1.7640000    2.0200000    1.2480000    .1620000    .1630000	    19.9450000    1.8600000    1.7680000    1.9690000    1.2360000    .1640000    .1590000	    20.5070000    1.8640000    1.7440000    2.0180000    1.2560000    .1570000    .1560000	    22.6850000    1.7630000    1.6420000    1.9900000    1.2650000    .1530000    .1520000	    0.0000000    0    0    0    0    0    0	    0.0218730    .0008600    .0010860    .0003040    .0001820    0    0	    20.5510000    1.7520000    1.6550000    1.6370000    .9790000    .0770000    .0780000	    17.5610000    1.6620000    1.5670000    1.4210000    .8690000    .0730000    .0730000	    37.8410000    3.3230000    3.2290000    2.9560000    1.8670000    .7690000    .7200000	    37.9500000    2.7430000    2.6030000    2.6590000    1.6210000    .2080000    .2040000
130.0    0.0037584000000    0.2353800    .0001000    .0000700    .0000200    .0000200    0    0	    0.1572300    .0000800    .0000800    0    0    0    0	    0.2650100    .0000500    .0001800    .0000100    .0000300    0    0	    20.0360000    1.7830000    1.7100000    2.0860000    1.2560000    .1580000    .1550000	    20.0350000    1.8080000    1.7090000    2.0730000    1.2650000    .1640000    .1600000	    20.1180000    1.8020000    1.7170000    2.0120000    1.2620000    .1630000    .1570000	    20.7260000    1.7880000    1.7200000    2.0770000    1.2860000    .1640000    .1630000	    23.1290000    1.7110000    1.6200000    2.0390000    1.2820000    .1530000    .1530000	    0.0000000    0    0    0    0    0    0	    0.0231130    .0008540    .0002130    .0001440    .0001020    0    0	    20.8330000    1.7180000    1.6330000    1.6330000    .9880000    .0690000    .0710000	    17.8700000    1.6380000    1.5800000    1.4200000    .8770000    .0720000    .0720000	    37.9710000    3.1730000    3.1230000    2.9650000    1.8490000    .7620000    .7210000	    38.3280000    2.5510000    2.4890000    2.5690000    1.5750000    .2040000    .2010000
130.0    0.0042170000000    0.2394300    .0001300    .0001200    .0000100    .0000200    0    0	    0.1578400    .0002300    0    .0000100    .0000100    0    0	    0.2869800    .0002300    .0002400    0    .0000100    0    0	    20.1060000    1.7160000    1.7110000    2.0470000    1.2510000    .1560000    .1540000	    20.1050000    1.7450000    1.6910000    2.0320000    1.2610000    .1590000    .1600000	    20.1610000    1.7520000    1.6970000    2.0220000    1.2470000    .1610000    .1560000	    20.8480000    1.7320000    1.6930000    2.0630000    1.2760000    .1660000    .1670000	    23.4470000    1.6730000    1.5370000    2.0020000    1.2790000    .1500000    .1500000	    0.0000000    0    0    0    0    0    0	    0.0251000    .0008870    .0013670    .0002030    .0001100    0    0	    21.0100000    1.6610000    1.5980000    1.6240000    .9740000    .0630000    .0660000	    18.0500000    1.6120000    1.5240000    1.4470000    .8810000    .0800000    .0790000	    37.7970000    3.0340000    2.9890000    2.9280000    1.8160000    .7390000    .7100000	    38.3530000    2.4150000    2.2760000    2.4510000    1.4830000    .2000000    .1900000
130.0    0.0047315000000    0.2394800    .0000100    .0005900    0    0    0    0	    0.1551300    .0001300    .0002400    .0000100    .0000100    0    0	    0.3080400    .0003900    .0000200    0    .0000100    0    0	    19.9980000    1.6580000    1.6060000    2.0450000    1.2450000    .1550000    .1550000	    20.0200000    1.6800000    1.6070000    2.0250000    1.2460000    .1530000    .1550000	    20.0970000    1.6520000    1.6280000    2.0020000    1.2510000    .1650000    .1590000	    20.8530000    1.6470000    1.5980000    2.0580000    1.2660000    .1560000    .1580000	    23.7000000    1.5800000    1.4930000    1.9940000    1.2680000    .1470000    .1480000	    0.0000000    0    0    0    0    0    0	    0.0281870    .0005600    .0014400    .0002440    .0001480    0    0	    21.0280000    1.6160000    1.5080000    1.5550000    .9500000    .0610000    .0640000	    18.1470000    1.5630000    1.4680000    1.4040000    .8590000    .0730000    .0730000	    37.4240000    2.8670000    2.8170000    2.8910000    1.7880000    .7320000    .6980000	    38.1370000    2.1800000    2.0700000    2.2910000    1.4120000    .1770000    .1770000
130.0    0.0053088000000    0.2420800    .0000700    .0002400    .0000100    .0000100    0    0	    0.1555100    .0002100    .0001000    .0000100    .0000100    0    0	    0.3359200    .0008800    .0000100    .0000100    .0000200    0    0	    19.8480000    1.5770000    1.5500000    1.9910000    1.2260000    .1580000    .1570000	    19.8660000    1.5850000    1.5610000    1.9620000    1.2210000    .1470000    .1500000	    19.9260000    1.6030000    1.5580000    1.9480000    1.2240000    .1500000    .1450000	    20.7680000    1.5920000    1.5510000    1.9700000    1.2520000    .1590000    .1620000	    23.8390000    1.4980000    1.4200000    1.9440000    1.2370000    .1370000    .1400000	    0.0000000    0    0    0    0    0    0	    0.0300470    .0016260    .0014870    .0002450    .0001140    0    0	    20.9550000    1.5170000    1.4820000    1.5150000    .9220000    .0660000    .0690000	    18.1550000    1.5020000    1.4400000    1.3830000    .8540000    .0680000    .0690000	    36.7990000    2.6750000    2.6390000    2.7420000    1.7090000    .7110000    .6930000	    37.6130000    1.8820000    1.9090000    2.1070000    1.3180000    .1670000    .1610000
130.0    0.0059566000000    0.2403900    .0003000    .0000400    0    .0000100    0    0	    0.1540800    .0001200    .0001100    .0000200    .0000100    0    0	    0.3647500    .0001200    .0002400    .0000200    .0000100    0    0	    19.5800000    1.5090000    1.4960000    1.9410000    1.2090000    .1450000    .1430000	    19.5690000    1.5310000    1.4970000    1.9140000    1.2080000    .1540000    .1540000	    19.6810000    1.5350000    1.5040000    1.8960000    1.2050000    .1530000    .1500000	    20.5870000    1.5090000    1.4810000    1.9610000    1.2180000    .1460000    .1490000	    23.9040000    1.4050000    1.3460000    1.8170000    1.1920000    .1310000    .1310000	    0.0000000    0    0    0    0    0    0	    0.0321470    .0009000    .0013470    .0003870    .0002610    0    0	    20.7310000    1.4170000    1.3660000    1.4390000    .8840000    .0600000    .0630000	    18.0110000    1.4320000    1.3750000    1.3410000    .8300000    .0660000    .0650000	    36.0190000    2.4150000    2.5060000    2.5800000    1.6640000    .6770000    .6680000	    36.6770000    1.6690000    1.6950000    1.9390000    1.1940000    .1510000    .1510000
130.0    0.0066834000000    0.2418000    .0001600    .0001400    .0000300    .0000100    0    0	    0.1571700    .0000500    .0001000    .0000200    .0000500    0    0	    0.3945800    .0000900    .0001800    .0000200    .0000100    0    0	    19.2230000    1.4060000    1.4180000    1.8510000    1.1680000    .1380000    .1380000	    19.2300000    1.4180000    1.4270000    1.8810000    1.1600000    .1360000    .1390000	    19.3070000    1.4580000    1.3940000    1.8440000    1.1670000    .1430000    .1380000	    20.3470000    1.4090000    1.4060000    1.8890000    1.1830000    .1420000    .1450000	    23.8570000    1.3100000    1.2470000    1.7660000    1.1460000    .1280000    .1290000	    0.0000000    0    0    0    0    0    0	    0.0343270    .0019930    .0010740    .0004260    .0002430    0    0	    20.4100000    1.2950000    1.3010000    1.4080000    .8530000    .0580000    .0590000	    17.8270000    1.3280000    1.3140000    1.3110000    .7950000    .0650000    .0650000	    35.0200000    2.1990000    2.2930000    2.4050000    1.5700000    .6450000    .6310000	    35.4350000    1.4720000    1.4600000    1.7870000    1.0960000    .1450000    .1380000
130.0    0.0074989000000    0.2424300    .0000800    .0002600    0    .0000200    0    0	    0.1561300    .0001500    .0001400    .0000100    0    0    0	    0.4349900    .0001400    .0000600    .0000100    .0000200    0    0	    18.7640000    1.3750000    1.3070000    1.8010000    1.1250000    .1370000    .1350000	    18.8020000    1.3620000    1.3310000    1.8150000    1.1360000    .1340000    .1350000	    18.9040000    1.3570000    1.3250000    1.7930000    1.1240000    .1380000    .1360000	    20.0240000    1.3340000    1.3250000    1.7630000    1.1250000    .1390000    .1400000	    23.7270000    1.2400000    1.1310000    1.6420000    1.0780000    .1110000    .1130000	    0.0000000    0    0    0    0    0    0	    0.0384200    .0010600    .0031000    .0003180    .0001490    0    0	    19.9280000    1.2040000    1.1750000    1.3220000    .8050000    .0480000    .0510000	    17.4980000    1.2410000    1.1960000    1.2090000    .7700000    .0600000    .0600000	    33.8450000    1.9970000    2.0760000    2.3050000    1.4640000    .5950000    .5800000	    33.9890000    1.2160000    1.2690000    1.5520000    .9840000    .1220000    .1200000
130.0    0.0084140000000    0.2435700    .0000700    .0002200    .0000400    .0000500    0    0	    0.1574700    .0000800    .0002500    .0000100    .0000100    0    0	    0.4718500    .0006800    .0000900    .0000100    0    0    0	    18.2990000    1.2530000    1.2640000    1.6920000    1.0780000    .1220000    .1200000	    18.3180000    1.2690000    1.2580000    1.7220000    1.0800000    .1310000    .1320000	    18.4380000    1.2900000    1.2910000    1.6900000    1.0700000    .1300000    .1250000	    19.6440000    1.2370000    1.2230000    1.7490000    1.1010000    .1320000    .1330000	    23.5150000    1.1080000    1.0510000    1.5200000    1.0020000    .0970000    .0990000	    0.0000000    0    0    0    0    0    0	    0.0413670    .0010130    .0021000    .0004230    .0002380    0    0	    19.3980000    1.0840000    1.1160000    1.1900000    .7370000    .0450000    .0490000	    17.1400000    1.1180000    1.1550000    1.1720000    .7300000    .0560000    .0530000	    32.5330000    1.8000000    1.8900000    2.0410000    1.3620000    .5480000    .5490000	    32.3710000    1.0670000    1.0910000    1.3940000    .8920000    .1060000    .1050000
130.0    0.0094406000000    0.2460500    .0001100    .0001800    .0000100    .0000200    0    0	    0.1569300    .0001800    .0001500    .0000100    .0000100    0    0	    0.5159500    .0005200    .0000100    .0000100    .0000100    0    0	    17.7550000    1.1660000    1.1990000    1.6340000    1.0250000    .1220000    .1200000	    17.7640000    1.2000000    1.2020000    1.6130000    1.0210000    .1160000    .1180000	    17.8990000    1.2020000    1.1830000    1.5990000    1.0270000    .1270000    .1220000	    19.2150000    1.1710000    1.1870000    1.6730000    1.0400000    .1250000    .1240000	    23.1920000    1.0070000    .9460000    1.3570000    .9070000    .0910000    .0920000	    0.0000000    0    0    0    0    0    0	    0.0439400    .0015670    .0016200    .0003190    .0001780    0    0	    18.7040000    .9780000    .9830000    1.0940000    .6800000    .0450000    .0480000	    16.6410000    1.0210000    1.0390000    1.0630000    .6850000    .0460000    .0480000	    31.0900000    1.5370000    1.6780000    1.8610000    1.2270000    .4930000    .4860000	    30.7380000    .9330000    .9450000    1.2360000    .7810000    .0960000    .0960000
130.0    0.0105930000000    0.2469600    .0001500    .0001100    .0000100    0    0    0	    0.1573000    .0001000    .0000700    .0000200    .0000300    0    0	    0.5626600    .0003900    .0000500    .0000100    .0000100    0    0	    17.1720000    1.0660000    1.1350000    1.5030000    .9530000    .1170000    .1130000	    17.1680000    1.1040000    1.1040000    1.5420000    .9640000    .1080000    .1110000	    17.3300000    1.0890000    1.1160000    1.4820000    .9600000    .1140000    .1130000	    18.7400000    1.0580000    1.0870000    1.5290000    .9730000    .1130000    .1160000	    22.6790000    .8530000    .8260000    1.1960000    .7860000    .0760000    .0780000	    0.0000000    0    0    0    0    0    0	    0.0465730    .0031270    .0025000    .0005490    .0002680    0    0	    17.9390000    .8810000    .8730000    .9980000    .6240000    .0360000    .0390000	    16.1030000    .8950000    .9580000    .9900000    .6310000    .0430000    .0440000	    29.5630000    1.3430000    1.4830000    1.6700000    1.1050000    .4430000    .4340000	    29.1330000    .9000000    .8010000    1.0560000    .6610000    .0810000    .0780000
130.0    0.0118850000000    0.2459500    .0000300    .0002400    .0000100    .0000300    0    0	    0.1562500    .0000800    .0002300    0    .0000100    0    0	    0.6179700    .0003200    .0000700    .0000100    .0000300    0    0	    16.5350000    1.0010000    1.0220000    1.3830000    .8910000    .1000000    .1000000	    16.5360000    1.0340000    1.0320000    1.3870000    .8940000    .1080000    .1090000	    16.6960000    1.0290000    1.0270000    1.3500000    .8970000    .1070000    .1030000	    18.2050000    1.0070000    .9990000    1.3920000    .9050000    .1040000    .1060000	    21.9470000    .6800000    .6510000    1.0370000    .6960000    .0730000    .0740000	    0.0000000    0    0    0    0    0    0	    0.0499470    .0015800    .0023600    .0007860    .0004170    0    0	    17.1690000    .7550000    .8070000    .9140000    .5700000    .0300000    .0340000	    15.5040000    .7770000    .8760000    .8820000    .5710000    .0390000    .0400000	    27.9190000    1.1550000    1.2740000    1.4250000    .9440000    .3710000    .3710000	    27.4520000    .8670000    .6500000    .7960000    .5390000    .0680000    .0660000
130.0    0.0133350000000    0.2480300    .0002000    .0001000    .0000400    .0000300    0    0	    0.1546100    0    .0001800    0    .0000200    0    0	    0.6689400    .0010100    .0000300    .0000100    .0000100    0    0	    15.8680000    .9220000    .9560000    1.2830000    .8280000    .0940000    .0930000	    15.8800000    .9470000    .9480000    1.2820000    .8270000    .0920000    .0930000	    16.0560000    .9350000    .9490000    1.2870000    .8430000    .0920000    .0920000	    17.6430000    .9240000    .9050000    1.3080000    .8490000    .0960000    .1000000	    20.9810000    .5060000    .5350000    .8720000    .5830000    .0650000    .0660000	    0.0000000    0    0    0    0    0    0	    0.0517400    .0026400    .0016670    .0006480    .0003730    0    0	    16.3300000    .6270000    .7020000    .7720000    .4940000    .0250000    .0260000	    14.8210000    .7010000    .7750000    .8100000    .5190000    .0350000    .0350000	    26.2370000    .9530000    1.0740000    1.2860000    .8340000    .3090000    .3160000	    25.6890000    .8230000    .5990000    .6510000    .4200000    .0500000    .0530000
130.0    0.0149620000000    0.2488300    .0001800    .0001200    .0000100    0    0    0	    0.1559500    .0002400    .0001400    0    .0000100    0    0	    0.7379300    .0001100    .0000300    .0000200    .0000100    0    0	    15.1690000    .8410000    .8780000    1.2130000    .7700000    .0840000    .0840000	    15.1950000    .8360000    .8820000    1.1780000    .7540000    .0850000    .0870000	    15.3610000    .8760000    .8640000    1.1910000    .7650000    .0860000    .0830000	    17.0670000    .8120000    .8340000    1.1560000    .7450000    .0800000    .0820000	    19.6810000    .5730000    .4470000    .8110000    .5310000    .0540000    .0570000	    0.0000000    0    0    0    0    0    0	    0.0559330    .0024600    .0039000    .0005900    .0003590    0    0	    15.4340000    .5340000    .6120000    .6750000    .4370000    .0190000    .0210000	    14.1140000    .5960000    .6630000    .7020000    .4510000    .0270000    .0270000	    24.5340000    .7430000    .9060000    1.0080000    .7160000    .2390000    .2480000	    23.8640000    .8010000    .5600000    .4850000    .3170000    .0300000    .0270000
130.0    0.0167880000000    0.2501900    .0001800    .0003700    .0000100    0    0    0	    0.1561300    .0002000    .0000600    .0000300    .0000100    0    0	    0.7944500    .0005100    0    .0000100    0    0    0	    14.4410000    .7870000    .7810000    1.0440000    .7000000    .0750000    .0750000	    14.4940000    .7760000    .8190000    1.0610000    .7010000    .0770000    .0770000	    14.6650000    .7840000    .8120000    1.0560000    .6950000    .0750000    .0730000	    16.4370000    .7250000    .7310000    1.0530000    .6800000    .0700000    .0720000	    18.5450000    .7020000    .4320000    .7360000    .5010000    .0480000    .0510000	    0.0000000    0    0    0    0    0    0	    0.0586600    .0029670    .0021530    .0005830    .0002880    0    0	    14.5340000    .4210000    .5230000    .6050000    .3750000    .0170000    .0190000	    13.3600000    .5190000    .5710000    .5990000    .3980000    .0270000    .0270000	    22.7870000    .5840000    .7600000    .8140000    .5810000    .1820000    .1900000	    22.0260000    .6890000    .5190000    .3290000    .2170000    .0200000    .0160000
130.0    0.0188360000000    0.2498500    .0001100    .0002900    .0000200    .0000300    0    0	    0.1532700    .0000800    .0000200    .0000100    .0000200    0    0	    0.8678000    .0002600    .0003400    .0000100    0    0    0	    13.7320000    .6800000    .7410000    .9610000    .6240000    .0630000    .0630000	    13.7560000    .6910000    .7270000    .9650000    .6240000    .0650000    .0660000	    13.9480000    .7180000    .7190000    .9280000    .6130000    .0650000    .0660000	    15.7800000    .6140000    .6590000    .8870000    .5900000    .0600000    .0610000	    17.6860000    .6320000    .4460000    .6140000    .4250000    .0390000    .0380000	    0.0000000    0    0    0    0    0    0	    0.0608130    .0016800    .0022330    .0003300    .0002100    0    0	    13.6070000    .3660000    .4260000    .5000000    .3170000    .0130000    .0140000	    12.5820000    .4350000    .4900000    .5150000    .3400000    .0230000    .0230000	    21.0520000    .4160000    .6220000    .6590000    .4810000    .1280000    .1330000	    20.1490000    .6530000    .4890000    .1840000    .1350000    .0080000    .0080000
130.0    0.0211350000000    0.2510100    .0000600    .0001800    .0000100    .0000200    0    0	    0.1532900    .0002100    .0000200    .0000100    0    0    0	    0.9465000    .0000400    .0005300    .0000200    .0000400    0    0	    13.0000000    .6150000    .6670000    .8300000    .5510000    .0490000    .0500000	    13.0180000    .6250000    .6660000    .8610000    .5510000    .0580000    .0610000	    13.2330000    .6170000    .6490000    .8000000    .5570000    .0510000    .0510000	    15.0960000    .5170000    .5570000    .7840000    .5170000    .0450000    .0480000	    16.7240000    .6330000    .4280000    .4950000    .3470000    .0280000    .0280000	    0.0000000    0    0    0    0    0    0	    0.0629870    .0026930    .0020940    .0005730    .0003290    0    0	    12.6490000    .2730000    .3480000    .3780000    .2530000    .0080000    .0100000	    11.8020000    .3460000    .4080000    .4360000    .2890000    .0210000    .0210000	    19.2910000    .2870000    .4280000    .4700000    .3540000    .0670000    .0740000	    18.2580000    .5880000    .4070000    .0220000    .0280000    .0080000    .0040000
130.0    0.0237140000000    0.2503000    .0002100    .0001300    .0000200    .0000100    0    0	    0.1530100    .0001200    .0001600    0    0    0    0	    1.0183000    .0005000    .0002000    .0001000    0    0    0	    12.2550000    .5180000    .5810000    .7600000    .4870000    .0490000    .0500000	    12.2790000    .5450000    .5830000    .7350000    .4850000    .0530000    .0530000	    12.4590000    .5610000    .5280000    .7120000    .4710000    .0520000    .0520000	    14.3680000    .4170000    .4600000    .6430000    .4410000    .0380000    .0390000	    15.7360000    .5780000    .4240000    .3690000    .2680000    .0170000    .0200000	    0.0000000    0    0    0    0    0    0	    0.0663800    .0015330    .0029530    .0004660    .0003130    0    0	    11.7090000    .2430000    .2770000    .3040000    .1910000    .0080000    .0100000	    10.9840000    .2870000    .3120000    .3320000    .2210000    .0130000    .0110000	    17.5880000    .2050000    .3370000    .3410000    .2440000    .0370000    .0510000	    16.4580000    .4710000    .3680000    .0220000    .0720000    .0090000    .0090000
130.0    0.0266070000000    0.2516000    .0000700    .0002300    0    0    0    0	    0.1531600    .0000400    .0000700    0    0    0    0	    1.0942000    .0001000    .0002000    .0001000    0    0    0	    11.5160000    .4590000    .5270000    .6370000    .4200000    .0350000    .0370000	    11.5670000    .4610000    .5530000    .6610000    .4340000    .0370000    .0400000	    11.7490000    .4580000    .5050000    .6050000    .4160000    .0410000    .0390000	    13.6180000    .3290000    .3590000    .5120000    .3450000    .0270000    .0280000	    14.6660000    .5600000    .3910000    .2920000    .2020000    .0160000    .0150000	    0.0000000    0    0    0    0    0    0	    0.0664070    .0021330    .0025600    .0004380    .0002780    0    0	    10.7630000    .2120000    .2060000    .2090000    .1400000    0    .0010000	    10.2100000    .1840000    .2633000    .2360000    .1730000    .0120000    .0110000	    15.9150000    .1980000    .2660000    .2060000    .1700000    0    .0050000	    14.6780000    .3710000    .3340000    .0720000    .1200000    .0170000    .0140000
130.0    0.0298540000000    0.2503000    .0000700    .0001100    .0000100    0    0    0	    0.1516200    .0002300    .0000200    0    .0000100    0    0	    1.1709000    .0009000    .0002000    0    0    0    0	    10.7740000    .4220000    .4440000    .5130000    .3570000    .0250000    .0270000	    10.8200000    .4150000    .4760000    .5400000    .3690000    .0310000    .0330000	    11.0190000    .3880000    .4660000    .5290000    .3610000    .0330000    .0310000	    12.8090000    .2970000    .3040000    .4150000    .2750000    .0170000    .0180000	    13.5880000    .4970000    .3530000    .1910000    .1340000    .0070000    .0060000	    0.0000000    0    0    0    0    0    0	    0.0674670    .0024460    .0019470    .0003830    .0001830    0    0	    9.8263000    .1674000    .1705000    .1326000    .0910000    .0016000    .0024000	    9.4129000    .1595000    .2040000    .1640000    .1243000    .0074000    .0070000	    14.2710000    .2390000    .2700000    .0850000    .0860000    .0310000    .0390000	    12.9500000    .3260000    .2490000    .1110000    .1870000    .0190000    .0200000
130.0    0.0334970000000    0.2503300    .0001700    .0000900    .0000100    0    0    0	    0.1537500    0    .0001600    .0000100    .0000300    0    0	    1.2488000    .0002000    .0002000    0    .0001000    0    0	    10.0580000    .3400000    .3955000    .4400000    .3031000    .0230000    .0240000	    10.0780000    .3580000    .4013000    .4500000    .3031000    .0220000    .0240000	    10.2710000    .3040000    .3638000    .4060000    .2954000    .0240000    .0210000	    11.9600000    .2850000    .2540000    .3010000    .2010000    .0130000    .0110000	    12.4920000    .4480000    .3400000    .1020000    .0850000    .0020000    .0010000	    0.0000000    0    0    0    0    0    0	    0.0680730    .0020140    .0027460    .0004450    .0002830    0    0	    8.8846000    .1710000    .1291000    .0607000    .0458000    .0015000    .0017000	    8.6212000    .1529000    .1392000    .0871000    .0772000    .0027000    .0022000	    12.6960000    .2730000    .2780000    0    .0650000    .0570000    .0610000	    11.3230000    .2450000    .2280000    .1440000    .2570000    .0210000    .0200000
130.0    0.0375840000000    0.2497500    .0000200    .0002800    .0000100    .0000200    0    0	    0.1510700    .0000800    .0000900    0    .0000100    0    0	    1.3311000    .0005000    .0003000    0    0    0    0	    9.3325000    .2693000    .3236000    .3584000    .2511000    .0180000    .0184000	    9.3829000    .2864000    .3543000    .3610000    .2445000    .0144000    .0164000	    9.5472000    .2338000    .3008000    .3153000    .2287000    .0151000    .0156000	    11.0880000    .2460000    .2310000    .1820000    .1380000    .0030000    .0040000	    11.3750000    .3920000    .2870000    .0180000    .0350000    .0030000    .0030000	    0.0000000    0    0    0    0    0    0	    0.0695670    .0014660    .0029470    .0003070    .0002360    0    0	    8.0184000    .1470000    .1314000    .0098000    .0116000    .0044000    .0050000	    7.8361000    .1523000    .1151000    .0297000    .0321000    .0050000    .0048000	    11.2510000    .2200000    .2890000    .0380000    .1300000    .0830000    .0850000	    9.7759000    .2421000    .2335000    .1597000    .2658000    .0244000    .0225000
130.0    0.0421700000000    0.2468500    .0002900    0    0    0    0    0	    0.1499100    .0001000    .0000800    .0000100    .0000100    0    0	    1.4141000    .0009000    .0001000    0    0    0    0	    8.6378000    .2243000    .2705000    .2707000    .1984000    .0084000    .0096000	    8.6827000    .2184000    .2786000    .2720000    .1920000    .0099000    .0119000	    8.8156000    .1761000    .2417000    .2307000    .1723000    .0073000    .0072000	    10.2040000    .2090000    .2359000    .1140000    .0860000    .0020000    .0010000	    10.2720000    .3480000    .2470000    .0200000    .0510000    .0070000    .0070000	    0.0000000    0    0    0    0    0    0	    0.0683200    .0011400    .0016600    .0003170    .0000970    0    0	    7.1599000    .1302000    .0966000    .0077000    .0432000    .0044000    .0056000	    7.0912000    .1110000    .1068000    0    .0097000    .0013000    .0018000	    9.8275000    .2635000    .2613000    .0882000    .2025000    .0911000    .0919000	    8.3630000    .2438000    .2498000    .1768000    .2904000    .0238000    .0240000
130.0    0.0473150000000    0.2505900    .0003600    .0000200    .0000200    .0000300    0    0	    0.1497300    .0001000    .0000600    .0000100    .0000200    0    0	    1.4874000    .0003000    .0004000    0    0    0    0	    7.9601000    .1892000    .2104000    .2038000    .1550000    .0058000    .0063000	    8.0242000    .1482000    .2366000    .1966000    .1444000    .0068000    .0079000	    8.1072000    .1428000    .1721000    .1513000    .1126000    .0034000    .0025000	    9.2876000    .2082000    .2011000    .0335000    .0353000    .0050000    .0063000	    9.1837000    .2939000    .2107000    .0389000    .0815000    .0095000    .0088000	    0.0000000    0    0    0    0    0    0	    0.0676070    .0011000    .0017200    .0002590    .0001450    0    0	    6.3558000    .0995000    .0924000    .0437000    .0906000    .0063000    .0062000	    6.3734000    .1094000    .1042000    .0216000    .0357000    .0038000    .0037000	    8.5189000    .2671000    .2613000    .1440000    .2512000    .1029000    .1020000	    7.0609000    .2388000    .2494000    .1630000    .2674000    .0207000    .0188000
130.0    0.0530880000000    0.2506200    .0000200    .0001400    0    .0000100    0    0	    0.1474300    .0001500    .0000700    0    .0000100    0    0	    1.5606000    .0006000    .0004000    0    0    0    0	    7.3078000    .1276000    .1695000    .1323000    .1061000    .0015000    .0014000	    7.3293000    .1431000    .1456000    .1157000    .0942000    .0046000    .0050000	    7.4026000    .1507000    .1336000    .0913000    .0797000    .0034000    .0033000	    8.3973000    .2005000    .1831000    0    .0181000    .0106000    .0115000	    8.1326000    .2400000    .1706000    .0733000    .1373000    .0123000    .0133000	    0.0000000    0    0    0    0    0    0	    0.0650670    .0016600    .0013270    .0003210    .0002250    0    0	    5.5969000    .0879000    .1013000    .0591000    .1003000    .0083000    .0086000	    5.6881000    .0941000    .0904000    .0387000    .0776000    .0023000    .0024000	    7.3150000    .2699000    .2876000    .1548000    .2780000    .1048000    .1038000	    5.8820000    .2399000    .2335000    .1709000    .2644000    .0182000    .0166000
